# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 527 393 1438 752
p 2 0 542 378 1445 753
p 2 0 577 343 1538 808
p 2 0 530 390 1366 773
p 2 0 557 363 1796 790
p 2 0 577 343 1599 800
p 2 0 532 388 1909 789
p 2 0 607 313 2655 862
p 2 0 625 295 2702 886
p 2 0 548 372 1807 796
p 2 0 546 374 1565 791
p 2 0 524 396 1388 774
p 2 0 581 339 2091 858
p 2 0 544 376 1859 814
p 2 0 545 375 1422 803
p 2 0 514 406 1351 761
p 2 0 599 321 1693 826
p 2 0 570 350 1393 818
p 2 0 518 402 1253 754
p 2 0 517 403 1497 778
p 2 0 496 424 1265 740
p 2 0 511 409 1337 763
p 2 0 579 341 1889 808
p 2 0 554 366 1412 782
p 2 0 546 374 1527 793
p 2 0 551 369 1964 802
p 2 0 529 391 1596 771
p 2 0 508 412 1442 745
p 2 0 558 362 1305 782
p 2 0 490 430 1246 727
p 2 0 543 377 1301 763
p 2 0 573 347 1928 818
p 2 0 570 350 1495 807
p 2 0 478 442 1263 715
p 2 0 547 373 1232 776
p 2 0 525 395 1829 756
p 2 0 485 435 1331 721
p 2 0 556 364 1627 805
p 2 0 560 360 1549 797
p 2 0 554 366 2989 814
p 2 0 564 356 1721 796
p 2 0 548 372 1852 805
p 2 0 532 388 1525 765
p 2 0 560 360 1923 814
p 2 0 525 395 1431 766
p 2 0 539 381 2211 787
p 2 0 568 352 1434 788
p 2 0 536 384 1608 771
p 2 0 535 385 1244 765
p 2 0 522 398 1424 753
p 2 0 568 352 2023 817
p 2 0 552 368 1791 779
p 2 0 542 378 1523 770
p 2 0 507 413 1838 750
p 2 0 470 450 1147 698
p 2 0 530 390 1583 770
p 2 0 547 373 1471 770
p 2 0 482 438 1148 700
p 2 0 471 449 1197 694
p 2 0 502 418 1203 723
p 2 0 492 428 1354 717
p 2 0 577 343 1762 812
p 2 0 513 407 1345 746
p 2 0 548 372 1482 790
p 2 0 504 416 1348 724
p 2 0 571 349 1940 821
p 2 0 507 413 1437 743
p 2 0 536 384 1469 780
p 2 0 493 427 1419 716
p 2 0 518 402 1540 759
p 2 0 522 398 1399 750
p 2 0 579 341 1740 816
p 2 0 470 450 1378 690
p 2 0 548 372 1455 804
p 2 0 501 419 1579 751
p 2 18 643 259 11754 1300
p 2 0 604 316 2510 938
p 2 22 627 271 11324 1237
p 2 0 615 305 2685 986
p 2 1 650 269 10324 1134
p 2 0 628 292 2583 944
p 2 0 603 317 1979 893
p 2 1 626 293 10544 1122
p 2 0 636 284 2452 958
p 2 0 597 323 2066 883
p 2 0 612 308 2129 889
p 2 0 621 299 3444 912
i 2 920 0 0 12765 3318
p 2 1 686 233 4399 1200
p 2 0 671 249 2749 1014
p 2 0 672 248 2385 988
p 2 0 663 257 2043 948
p 2 0 676 244 2546 995
p 2 29 660 231 5569 1178
p 2 71 630 219 9777 1393
p 2 77 603 240 12323 1432
p 2 0 683 237 2843 1014
p 2 76 621 223 15204 1727
p 2 0 668 252 3133 1075
p 2 11 698 211 13088 1489
p 2 0 657 263 3014 1008
p 2 0 662 258 2706 974
p 2 164 527 229 18561 2067
p 2 0 667 253 3053 1119
p 2 203 493 224 21722 2275
p 2 6 695 219 7017 1384
p 2 443 264 213 32178 2966
p 2 18 693 209 11581 1386
p 2 318 395 207 34203 2595
p 2 54 647 219 12325 1439
p 2 94 616 210 24068 1821
p 2 41 661 218 14087 1414
p 2 56 656 208 22496 1631
p 2 0 706 214 9249 1112
p 2 0 682 238 6382 981
p 2 10 683 227 17750 1279
p 2 0 692 228 9192 1053
p 2 1 657 262 7203 956
p 2 2 696 222 16135 1251
p 2 2 679 239 9046 1036
p 2 1 659 260 7062 965
p 2 4 649 267 6121 958
p 2 2 639 279 6109 940
p 2 2 644 274 5609 949
p 2 3 631 286 5509 938
p 2 0 651 269 7684 968
p 2 0 668 252 6966 973
p 2 1 669 250 9813 999
p 2 2 674 244 10373 1028
p 2 0 650 270 5785 948
p 2 0 673 247 9701 999
p 2 2 613 305 6437 925
p 2 3 684 233 7837 1056
p 2 1 664 255 9235 991
p 2 4 667 249 6607 1106
p 2 2 667 251 7170 1121
p 2 2 686 232 7434 1085
p 2 3 653 264 6559 1042
p 2 0 642 278 6116 989
p 2 1 638 281 6438 972
p 2 2 649 269 6836 995
p 2 3 682 235 9457 1043
p 2 1 671 248 10740 1038
p 2 0 651 269 7970 974
p 2 2 636 282 6112 952
p 2 2 656 262 9027 1001
i 2 920 0 0 27663 3572
p 2 0 725 195 11399 1224
p 2 0 677 243 4512 1030
p 2 1 677 242 10733 1163
p 2 0 671 249 5301 1009
p 2 0 661 259 5286 979
p 2 15 655 250 12118 1281
p 2 0 646 274 3431 963
p 2 0 634 286 3997 933
p 2 13 641 266 13562 1264
p 2 0 631 289 5067 963
p 2 0 641 279 4924 947
p 2 0 624 296 9606 1058
p 2 0 670 250 4484 982
p 2 0 654 266 3299 961
p 2 0 646 274 9820 1064
p 2 0 619 301 3285 913
p 2 0 667 253 6495 987
p 2 0 630 290 4509 908
p 2 0 611 309 4179 895
p 2 39 596 285 15426 1392
p 2 0 605 315 3490 918
p 2 75 577 268 19992 1601
p 2 0 628 292 6124 961
p 2 95 534 291 15037 1508
p 2 0 656 264 4456 973
p 2 32 622 266 11306 1258
p 2 0 700 220 4265 1000
p 2 15 694 211 10914 1210
p 2 0 711 209 5161 1070
p 2 0 705 215 9228 1155
p 2 0 713 207 8235 1139
p 2 0 709 211 10732 1208
p 2 0 713 207 9096 1160
p 2 0 716 204 8010 1134
p 2 2 714 204 11751 1227
p 2 0 713 207 7585 1132
p 2 0 715 205 6593 1139
p 2 1 712 207 9910 1199
p 2 0 712 208 10859 1186
p 2 0 715 205 8418 1140
p 2 0 714 206 7614 1159
p 2 0 713 207 8158 1153
p 2 1 715 204 8063 1175
p 2 10 704 206 7027 1159
p 2 16 703 201 8699 1196
p 2 0 719 201 9872 1218
p 2 4 712 204 9361 1189
p 2 2 715 203 9606 1208
p 2 1 722 197 9262 1196
p 2 1 718 201 9523 1177
p 2 1 722 197 9960 1184
p 2 0 715 205 8032 1177
p 2 4 715 201 8474 1165
p 2 8 708 204 10145 1256
p 2 17 709 194 9495 1253
p 2 5 714 201 9578 1224
p 2 1 722 197 5891 1165
p 2 4 713 203 10565 1194
p 2 9 714 197 8083 1215
p 2 9 710 201 9350 1226
p 2 1 722 197 8062 1194
p 2 0 720 200 7503 1173
p 2 5 716 199 8243 1163
p 2 2 717 201 6053 1155
p 2 8 712 200 10376 1218
p 2 6 713 201 11118 1241
p 2 3 716 201 10601 1224
p 2 9 706 205 10528 1224
p 2 5 709 206 9337 1173
p 2 6 706 208 8759 1164
p 2 12 702 206 8526 1173
p 2 5 711 204 8585 1197
p 2 9 708 203 9819 1202
p 2 4 716 200 8479 1201
p 2 0 713 207 6349 1139
p 2 0 717 203 5668 1122
p 2 0 716 204 8224 1165
p 2 0 714 206 7765 1118
p 2 0 716 204 9657 1216
p 2 1 717 202 7353 1130
p 2 0 719 201 6096 1173
p 2 0 711 209 6924 1126
p 2 0 714 206 6132 1155
p 2 0 708 212 7034 1193
p 2 0 712 208 6667 1114
p 2 0 710 210 5504 1057
p 2 0 703 217 6191 1083
p 2 0 708 212 6232 1083
p 2 0 662 258 3345 964
p 2 0 664 256 3284 959
p 2 0 627 293 3175 905
p 2 0 628 292 2896 908
p 2 0 605 315 2453 876
p 2 0 632 288 2394 926
p 2 0 613 307 2212 891
p 2 0 615 305 2553 891
p 2 0 593 327 1922 845
p 2 0 575 345 2951 852
p 2 0 641 279 5002 932
p 2 0 632 288 6200 953
i 2 920 0 0 23105 3418
p 2 0 677 243 8110 1061
p 2 0 650 270 6960 1008
p 2 0 650 270 3012 955
p 2 0 662 258 4651 1005
p 2 0 582 338 2731 843
p 2 1 658 261 4319 1005
p 2 0 604 316 2672 881
p 2 1 588 331 3524 867
p 2 0 576 344 3235 829
p 2 0 613 307 4097 901
p 2 0 576 344 2655 824
p 2 0 607 313 3346 880
p 2 0 559 361 2294 797
p 2 0 606 314 3871 891
p 2 0 517 403 2174 760
p 2 0 666 254 4181 980
p 2 0 547 373 2186 798
p 2 0 610 310 3457 893
p 2 0 527 393 1770 769
p 2 0 626 294 3241 939
p 2 0 678 242 8265 1059
p 2 3 685 232 8717 1111
p 2 0 691 229 8292 1129
p 2 0 690 230 9348 1164
p 2 1 693 226 9347 1213
p 2 8 689 223 10532 1276
p 2 1 709 210 10294 1254
p 2 1 698 221 10701 1272
p 2 8 690 222 10012 1256
p 2 4 684 232 11029 1282
p 2 7 691 222 10012 1275
p 2 6 686 228 11005 1287
p 2 6 702 212 10420 1281
p 2 4 677 239 10971 1252
p 2 5 692 223 10281 1262
p 2 0 690 230 11480 1276
p 2 2 696 222 10261 1231
p 2 6 682 232 10929 1249
p 2 8 684 228 10537 1255
p 2 4 683 233 10450 1236
p 2 2 694 224 10329 1226
p 2 3 694 223 10877 1216
p 2 2 699 219 10590 1236
p 2 4 691 225 11597 1265
p 2 7 699 214 11153 1237
p 2 3 691 226 11826 1267
p 2 3 701 216 11121 1252
p 2 0 705 215 11637 1264
p 2 0 709 211 11086 1292
p 2 2 706 212 11579 1248
p 2 1 703 216 11261 1265
p 2 0 697 223 11103 1208
p 2 1 709 210 10646 1229
p 2 1 700 219 10767 1194
p 2 2 702 216 11061 1248
p 2 1 703 216 11788 1214
p 2 2 700 218 12092 1277
p 2 2 706 212 12046 1246
p 2 1 708 211 11429 1264
p 2 2 699 219 11307 1251
p 2 3 709 208 11218 1287
p 2 4 687 229 11556 1249
p 2 1 709 210 11398 1285
p 2 4 684 232 11537 1242
p 2 2 693 225 11303 1246
p 2 2 688 230 11455 1241
p 2 1 701 218 11554 1270
p 2 3 686 231 12251 1259
p 2 1 704 215 11825 1283
p 2 0 692 228 11853 1248
p 2 1 697 222 11811 1253
p 2 3 691 226 10902 1228
p 2 2 697 221 11252 1284
p 2 1 698 221 11575 1284
p 2 3 703 214 11421 1294
p 2 1 698 221 11246 1222
p 2 3 698 219 10740 1218
p 2 0 697 223 10073 1169
p 2 0 696 224 9854 1137
p 2 0 684 236 8718 1074
p 2 0 629 291 4234 930
p 2 0 637 283 5359 939
p 2 0 598 322 3438 862
p 2 1 605 314 3312 877
p 2 0 547 373 2404 802
p 2 0 518 402 2001 766
p 2 0 567 353 3172 827
p 2 0 555 365 3026 816
p 2 0 566 354 2497 831
p 2 43 636 241 19013 1596
p 2 0 598 322 3483 916
p 2 0 628 292 3834 957
p 2 9 652 259 16060 1392
p 2 0 607 313 3353 973
p 2 0 656 264 14649 1295
p 2 0 637 283 3820 959
p 2 0 604 316 3608 905
p 2 0 585 335 2643 863
p 2 0 587 333 3920 847
p 2 0 564 356 2684 840
p 2 0 558 362 2937 814
p 2 119 557 244 24302 1975
p 2 0 602 318 3374 970
p 2 0 601 319 3535 908
p 2 120 537 263 23349 1961
p 2 0 632 288 6158 1058
p 2 0 588 332 3162 888
p 2 123 548 249 21540 1893
p 2 0 608 312 3253 951
p 2 0 603 317 5426 903
p 2 76 595 249 20669 1653
p 2 0 601 319 4331 922
p 2 0 617 303 4007 911
p 2 129 515 276 18799 1762
p 2 0 595 325 2907 912
p 2 139 531 250 14534 1670
p 2 0 637 283 3136 961
p 2 52 536 332 9054 1256
p 2 0 635 285 3994 937
p 2 21 626 273 9093 1145
p 2 0 604 316 2674 896
p 2 27 624 269 11219 1296
p 2 0 671 249 6984 1058
p 2 0 626 294 3715 912
i 2 920 0 0 30063 3455
p 2 0 724 196 9699 1105
p 2 0 702 218 9678 1062
p 2 0 683 237 7051 994
p 2 0 691 229 10302 1030
p 2 0 688 232 8455 1009
p 2 0 678 242 9176 1030
p 2 0 688 232 10386 1051
p 2 0 672 248 9684 995
p 2 0 692 228 9850 1024
p 2 0 687 233 10268 1023
p 2 0 691 229 9059 1005
p 2 0 681 239 10167 1008
p 2 0 699 221 10666 1035
p 2 0 673 247 10469 1008
p 2 0 694 226 10790 1028
p 2 0 682 238 10646 1019
p 2 0 684 236 9425 1018
p 2 0 681 239 10393 1010
p 2 0 694 226 9383 1029
p 2 0 642 278 9295 988
p 2 0 701 219 10946 1038
p 2 0 684 236 9293 1012
p 2 0 681 239 10331 1014
p 2 0 671 249 8232 968
p 2 0 699 221 10340 1027
p 2 0 668 252 9785 1006
p 2 0 693 227 9906 1014
p 2 0 693 227 10751 1032
p 2 0 708 212 10794 1072
p 2 0 660 260 8415 970
p 2 0 695 225 10617 1020
p 2 0 671 249 10029 1010
p 2 0 673 247 8858 991
p 2 0 690 230 10968 1049
p 2 0 682 238 9670 1029
p 2 0 657 263 10021 985
p 2 0 685 235 9865 1008
p 2 0 671 249 9447 998
p 2 0 677 243 10600 1005
p 2 0 684 236 11412 1041
p 2 0 644 276 8647 990
p 2 0 694 226 9779 1016
p 2 0 674 246 10576 1017
p 2 0 665 255 9525 1035
p 2 0 682 238 9726 1035
p 2 0 690 230 10559 1027
p 2 0 667 253 8325 971
p 2 0 663 257 9265 980
p 2 0 702 218 10228 1022
p 2 0 651 269 9420 991
p 2 0 682 238 10742 1013
p 2 0 673 247 10616 997
p 2 0 674 246 8352 988
p 2 0 686 234 10937 1021
p 2 0 674 246 10244 1011
p 2 0 671 249 9932 1009
p 2 0 662 258 10349 986
p 2 0 681 239 11025 1028
p 2 0 673 247 10163 1015
p 2 0 660 260 8281 953
p 2 0 685 235 10078 1004
p 2 0 670 250 9326 1002
p 2 0 679 241 10237 997
p 2 0 659 261 10619 1009
p 2 0 701 219 11066 1044
p 2 0 679 241 10612 1000
p 2 0 693 227 11251 1026
p 2 0 661 259 10219 1014
p 2 0 670 250 8241 988
p 2 0 688 232 11191 1030
p 2 0 671 249 8483 985
p 2 0 658 262 9553 985
p 2 0 696 224 11337 1038
p 2 0 687 233 10464 1031
p 2 0 692 228 11308 1024
p 2 0 660 260 10084 1008
p 2 0 671 249 8971 1003
p 2 0 681 239 10436 1004
p 2 0 693 227 10312 1021
p 2 0 663 257 10818 1022
p 2 0 665 255 10550 996
p 2 0 695 225 11033 1036
p 2 0 687 233 8821 1019
p 2 0 643 277 9663 981
p 2 0 694 226 10775 1047
p 2 0 661 259 9951 995
p 2 0 683 237 10664 1012
p 2 0 650 270 10754 998
p 2 0 694 226 11642 1063
p 2 0 664 256 10179 1002
i 2 920 0 0 32163 3592
p 2 1 701 218 12955 1145
p 2 45 660 215 10459 1302
p 2 0 686 234 8256 1075
p 2 227 474 219 20286 2073
p 2 0 694 226 3926 1132
p 2 69 617 234 22781 1807
p 2 0 671 249 6480 1087
p 2 60 627 233 22777 1764
p 2 0 657 263 4032 1103
p 2 0 652 268 4362 988
p 2 339 371 210 38455 2845
p 2 0 695 225 7331 1150
p 2 104 614 202 36963 2231
p 2 0 681 239 5811 1173
p 2 97 625 198 37459 2149
p 2 0 698 222 5590 1124
p 2 0 686 234 4359 1041
p 2 40 661 219 30856 1723
p 2 0 687 233 10858 1132
p 2 0 676 244 5647 1070
p 2 68 634 218 29506 1808
p 2 0 679 241 7289 1124
p 2 0 684 236 7649 1069
p 2 109 594 217 30886 1930
p 2 0 687 233 7080 1174
p 2 94 602 224 33486 1862
p 2 0 683 237 12204 1222
p 2 229 475 216 29719 2213
p 2 0 690 230 7004 1146
p 2 178 530 212 34542 2115
p 2 0 683 237 8412 1179
p 2 84 626 210 38177 1838
p 2 0 696 224 13366 1125
p 2 0 685 235 8466 1062
p 2 83 620 217 34872 1699
p 2 0 688 232 6847 1090
p 2 0 697 223 19286 1171
p 2 93 614 213 35448 1829
p 2 0 689 231 8273 1100
p 2 210 494 216 40581 2314
p 2 0 667 253 4891 1039
p 2 158 545 217 37089 2046
p 2 0 665 255 5576 1085
p 2 31 659 230 35527 1561
p 2 0 676 244 6609 1016
p 2 76 617 227 37134 1759
p 2 0 687 233 8505 1092
p 2 79 597 244 15868 1527
p 2 0 671 249 6288 1049
p 2 63 619 238 19148 1468
p 2 0 675 245 5631 1062
p 2 55 618 247 17774 1487
p 2 0 648 272 4090 1004
p 2 102 574 244 19561 1710
p 2 0 684 236 10305 1114
p 2 57 620 243 17756 1552
p 2 0 675 245 5362 1051
p 2 38 640 242 18375 1440
p 2 0 699 221 12412 1136
i 2 920 0 0 23103 3501
p 2 0 717 203 8238 1116
p 2 9 683 228 11913 1285
p 2 0 675 245 6318 1040
p 2 0 644 276 3015 961
p 2 32 649 239 15714 1379
p 2 0 682 238 4357 1033
p 2 0 658 262 3539 980
p 2 44 603 273 20785 1598
p 2 0 633 287 3662 990
p 2 0 628 292 3765 952
p 2 41 608 271 22889 1579
p 2 0 698 222 4080 1088
p 2 0 650 270 3504 983
p 2 67 593 260 23384 1691
p 2 0 657 263 5353 1028
p 2 0 660 260 5643 988
p 2 55 623 242 24721 1628
p 2 0 632 288 4234 1004
p 2 0 646 274 3655 964
p 2 4 638 278 14972 1143
p 2 0 630 290 4442 952
p 2 0 629 291 4722 920
p 2 5 639 276 12438 1059
p 2 0 648 272 4743 955
p 2 0 636 284 6668 950
p 2 0 646 274 9900 999
p 2 0 626 294 4017 922
p 2 0 635 285 3532 912
p 2 0 643 277 9171 965
p 2 0 633 287 3100 919
p 2 0 664 256 11023 1032
p 2 0 636 284 3809 944
p 2 0 612 308 3691 892
p 2 0 626 294 3796 904
p 2 1 665 254 12923 1098
p 2 0 650 270 3837 933
p 2 2 646 272 11746 1032
p 2 0 651 269 3697 945
p 2 10 646 264 15640 1134
p 2 0 647 273 7630 978
p 2 3 662 255 18444 1219
p 2 0 615 305 4286 921
p 2 1 672 247 15483 1151
p 2 0 620 300 5794 936
p 2 2 658 260 16330 1154
p 2 0 654 266 6092 969
p 2 5 636 279 18153 1228
p 2 0 613 307 3848 921
p 2 0 628 292 3344 925
p 2 6 624 290 15676 1140
p 2 0 659 261 5586 983
p 2 0 612 308 3626 911
p 2 7 655 258 17651 1204
p 2 0 652 268 3738 951
p 2 0 674 246 4425 985
p 2 0 641 279 4286 921
p 2 0 670 250 8566 1042
i 2 920 0 0 29625 4032
p 2 2 715 203 9104 1187
p 2 0 655 265 3560 993
p 2 0 658 262 6257 1022
p 2 0 638 282 3683 962
p 2 0 638 282 5066 1004
p 2 0 640 280 4208 961
p 2 0 625 295 4889 967
p 2 0 563 357 2955 855
p 2 0 637 283 3121 923
p 2 0 575 345 2214 853
p 2 2 613 305 6391 962
p 2 0 609 311 3529 905
p 2 0 551 369 2405 829
p 2 0 599 321 4622 891
p 2 0 563 357 2441 835
p 2 0 524 396 2442 794
p 2 0 574 346 3772 876
p 2 0 579 341 2861 860
p 2 0 542 378 2334 810
p 2 0 543 377 2386 807
p 2 0 525 395 2002 772
p 2 0 489 431 1659 745
p 2 0 550 370 2737 805
p 2 0 660 260 6165 1021
p 2 0 602 318 3493 885
p 2 0 647 273 7292 993
p 2 0 624 296 3678 913
p 2 0 609 311 5049 908
p 2 0 631 289 4975 955
p 2 0 600 320 5278 889
p 2 0 603 317 2802 886
p 2 0 518 402 2027 786
p 2 1 583 336 6675 906
p 2 0 527 393 2372 811
p 2 0 560 360 2409 843
p 2 0 594 326 5241 928
p 2 0 518 402 2762 768
p 2 0 588 332 3916 874
p 2 2 598 320 5577 937
p 2 0 625 295 4659 935
p 2 0 561 359 2708 836
p 2 3 594 323 5814 939
p 2 0 624 296 4772 947
i 2 920 0 0 21497 3324
p 2 0 730 190 6467 1176
p 2 0 665 255 3183 982
p 2 0 640 280 2812 949
p 2 0 631 289 2382 931
p 2 0 609 311 2128 897
p 2 0 575 345 2121 858
p 2 0 614 306 2043 905
p 2 0 562 358 1858 827
p 2 0 567 353 2020 836
p 2 0 570 350 2028 845
p 2 0 582 338 1919 852
p 2 0 568 352 2162 832
p 2 0 563 357 1929 832
p 2 0 516 404 1608 764
p 2 0 554 366 1948 817
p 2 0 534 386 1851 793
p 2 0 565 355 2069 846
p 2 0 598 322 2123 862
p 2 0 566 354 1639 810
p 2 0 508 412 1717 763
p 2 0 502 418 1551 750
p 2 8 488 424 2946 819
p 2 2 539 379 3120 849
p 2 5 548 367 4799 985
p 2 4 598 318 3811 979
p 2 8 550 362 3477 927
p 2 6 548 366 2557 900
p 2 0 603 317 2048 892
p 2 0 545 375 1837 825
p 2 0 539 381 1676 784
p 2 0 522 398 1593 772
p 2 0 507 413 1718 762
p 2 0 526 394 1613 780
p 2 0 474 446 1436 721
p 2 0 532 388 1686 788
p 2 0 538 382 1691 791
p 2 0 545 375 1661 802
p 2 0 504 416 1576 748
p 2 0 486 434 1522 729
p 2 0 499 421 1492 737
p 2 0 490 430 1418 732
p 2 0 513 407 1457 759
p 2 0 500 420 1461 745
p 2 0 469 451 1400 713
p 2 0 490 430 1480 725
p 2 0 480 440 1403 721
p 2 0 529 391 1746 782
p 2 0 571 349 1819 827
p 2 0 491 429 1410 731
p 2 0 478 442 1411 719
p 2 0 490 430 1451 726
p 2 0 563 357 1947 838
p 2 0 563 357 1613 834
p 2 0 564 356 1766 828
p 2 0 558 362 1555 821
p 2 0 515 405 1613 774
p 2 0 545 375 2013 810
p 2 0 485 435 1398 733
p 2 0 506 414 1609 762
p 2 0 528 392 1592 782
p 2 0 498 422 1463 757
p 2 0 459 461 1356 704
p 2 0 498 422 1474 739
p 2 0 478 442 1407 729
p 2 0 472 448 1359 716
p 2 0 614 306 1844 863
p 2 0 570 350 1567 823
p 2 0 496 424 1653 750
p 2 0 513 407 1582 764
p 2 0 540 380 2101 803
i 2 920 0 0 35716 3809
p 2 0 715 205 14107 1212
p 2 0 695 225 8803 1089
p 2 0 676 244 6227 1003
p 2 0 656 264 3733 974
p 2 0 659 261 3966 966
p 2 8 691 221 9132 1130
p 2 0 666 254 4780 993
p 2 64 659 197 12565 1502
p 2 0 684 236 3401 1037
p 2 144 549 227 12172 1656
p 2 0 682 238 3729 1028
p 2 21 657 242 11302 1325
p 2 0 698 222 8737 1123
p 2 61 654 205 15228 1585
p 2 0 706 214 11391 1254
p 2 57 666 197 15621 1636
p 2 4 710 206 12576 1347
p 2 70 648 202 23017 1888
p 2 17 702 201 19123 1600
p 2 111 604 205 20058 1910
p 2 16 686 218 18818 1627
p 2 107 603 210 20245 2026
p 2 15 678 227 16201 1611
p 2 26 692 202 19538 1779
p 2 18 693 209 15218 1630
p 2 29 687 204 15572 1692
p 2 16 695 209 13812 1600
p 2 147 571 202 19140 2143
p 2 8 704 208 11770 1477
p 2 96 624 200 15911 1943
p 2 17 688 215 10707 1505
p 2 72 645 203 13155 1763
p 2 13 708 199 10584 1469
p 2 102 615 203 14104 1909
p 2 1 701 218 9697 1436
p 2 7 708 205 12003 1571
p 2 0 703 217 7482 1300
p 2 9 705 206 11239 1497
p 2 0 693 227 7198 1216
p 2 6 702 212 9395 1407
p 2 0 712 208 7486 1218
p 2 3 707 210 10163 1409
p 2 0 697 223 7243 1151
p 2 7 705 208 8550 1381
p 2 0 693 227 7007 1136
p 2 13 684 223 10080 1349
p 2 0 691 229 3673 1038
p 2 0 645 275 4127 954
p 2 4 669 247 6795 1176
p 2 0 653 267 2956 972
p 2 0 656 264 2770 934
p 2 19 633 268 6610 1146
p 2 0 671 249 2935 992
p 2 0 605 315 2523 880
p 2 24 650 246 7676 1259
p 2 0 607 313 2865 906
p 2 0 628 292 2528 897
p 2 32 647 241 6416 1268
p 2 0 623 297 3122 922
p 2 0 645 275 2592 915
p 2 16 598 306 6087 1120
p 2 0 627 293 2443 927
p 2 0 579 341 2230 846
p 2 12 645 263 5002 1166
p 2 0 604 316 2423 892
p 2 0 623 297 2508 889
p 2 5 681 234 5057 1174
p 2 0 612 308 3012 892
p 2 0 620 300 2453 899
p 2 17 603 300 5340 1104
p 2 0 655 265 2700 958
p 2 0 620 300 2605 909
p 2 20 624 276 5419 1171
p 2 0 634 286 3567 933
p 2 0 638 282 2430 907
p 2 7 611 302 5665 1130
p 2 0 633 287 2438 940
p 2 0 657 263 3408 954
p 2 17 642 261 5278 1112
p 2 0 602 318 2908 883
p 2 0 628 292 2861 900
p 2 10 673 237 5247 1153
p 2 0 609 311 2338 890
p 2 0 597 323 2481 876
p 2 3 609 308 4679 1070
p 2 0 593 327 2309 867
p 2 0 573 347 2251 828
p 2 8 647 265 6712 1149
p 2 0 607 313 2701 915
p 2 0 604 316 2833 881
p 2 10 666 244 6926 1174
p 2 0 642 278 3948 914
i 2 920 0 0 20341 3473
p 2 0 730 190 7401 1193
p 2 0 700 220 4868 1075
p 2 0 671 249 4466 1008
p 2 43 666 211 9865 1308
p 2 0 677 243 4610 1044
p 2 127 565 228 14018 1644
p 2 0 670 250 4510 1022
p 2 132 567 221 17733 1784
p 2 0 681 239 4809 1085
p 2 129 558 233 18099 1805
p 2 0 684 236 3789 1086
p 2 40 624 256 15394 1441
p 2 0 674 246 4473 1083
p 2 0 685 235 10085 1129
p 2 0 677 243 3980 1009
p 2 0 681 239 9780 1124
p 2 0 661 259 3354 992
p 2 0 707 213 11086 1178
p 2 3 697 220 9501 1200
p 2 4 699 217 9967 1238
p 2 4 701 215 9739 1236
p 2 7 706 207 9951 1276
p 2 8 700 212 10040 1266
p 2 10 694 216 9990 1299
p 2 14 686 220 10889 1320
p 2 6 702 212 9882 1328
p 2 8 708 204 10187 1372
p 2 10 707 203 10422 1325
p 2 10 704 206 10357 1354
p 2 14 698 208 14494 1399
p 2 2 717 201 10770 1356
p 2 0 712 208 14053 1370
p 2 0 721 199 10870 1363
p 2 0 713 207 13800 1403
p 2 2 715 203 10692 1319
p 2 2 706 212 13394 1363
p 2 1 711 208 10701 1295
p 2 1 700 219 14284 1355
p 2 0 711 209 10049 1271
p 2 0 708 212 14691 1345
p 2 9 702 209 11119 1349
p 2 4 705 211 15335 1392
p 2 0 714 206 11988 1342
p 2 4 704 212 15832 1447
p 2 3 712 205 12145 1377
p 2 2 707 211 16190 1432
p 2 1 711 208 12216 1314
p 2 0 705 215 16735 1377
p 2 0 710 210 12831 1367
p 2 2 708 210 12083 1342
p 2 4 714 202 13000 1369
p 2 2 706 212 12700 1378
p 2 8 703 209 13378 1345
p 2 5 701 214 18529 1437
p 2 1 712 207 14473 1374
p 2 5 708 207 19219 1467
p 2 5 710 205 14579 1380
p 2 3 706 211 18662 1396
p 2 5 707 208 14732 1417
p 2 5 714 201 19316 1496
p 2 0 717 203 12999 1362
p 2 0 715 205 13383 1338
p 2 1 714 205 13851 1353
p 2 3 702 215 13329 1376
p 2 3 708 209 13793 1367
p 2 2 701 217 18582 1396
p 2 3 709 208 13637 1370
p 2 0 711 209 18329 1407
p 2 4 711 205 14175 1382
p 2 4 703 213 17751 1395
p 2 10 698 212 13830 1354
p 2 0 708 212 17878 1423
p 2 7 706 207 14066 1393
p 2 12 696 212 17398 1416
p 2 9 704 207 14268 1421
p 2 3 705 212 17223 1352
p 2 1 711 208 12468 1304
p 2 0 710 210 16982 1305
p 2 0 701 219 13885 1226
p 2 0 690 230 5479 1062
p 2 0 675 245 4722 1018
p 2 0 692 228 14334 1170
p 2 0 683 237 6731 1094
i 2 920 0 0 29276 3575
p 2 2 729 189 13933 1465
p 2 0 694 226 10576 1375
p 2 1 709 210 13972 1486
p 2 1 706 213 14458 1485
p 2 3 712 205 14358 1508
p 2 0 709 211 12887 1483
p 2 0 709 211 11175 1480
p 2 0 704 216 10177 1418
p 2 2 709 209 15711 1559
p 2 0 707 213 10228 1422
p 2 2 707 211 12349 1489
p 2 4 697 219 14429 1560
p 2 1 704 215 10652 1486
p 2 0 707 213 9964 1449
p 2 3 711 206 12643 1588
p 2 0 710 210 9834 1463
p 2 0 707 213 7315 1348
p 2 0 708 212 12439 1420
p 2 2 710 208 11506 1439
p 2 0 694 226 8698 1373
p 2 0 708 212 15025 1526
p 2 1 699 220 9750 1382
